,source,id,muni,year,date,severity,time,police,pedestrian,cyclist,other,lat,lng,interstate,NON_MTRST_TYPE_CL,MOST_HRMFL_EVT_CL
147,MassDOT,4926685,BOSTON,2021,2021-01-26,0,19:30:00,State,0,0,0,42.30025582,-71.10446132,0,,V1:(Collision with curb)
148,MassDOT,4926684,BOSTON,2021,2021-01-23,0,00:47:00,State,0,0,0,42.30910427,-71.12214423,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
149,MassDOT,4926677,BOSTON,2021,2021-01-09,0,00:30:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
150,MassDOT,4926675,BOSTON,2021,2021-02-01,0,21:05:00,State,0,0,0,42.31786844,-71.05149126,1,,V1:(Collision with guardrail)
151,MassDOT,4926674,BOSTON,2021,2021-01-30,0,23:00:00,State,0,0,0,42.28161165,-71.06025242,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
152,MassDOT,4926673,BOSTON,2021,2021-01-30,0,19:03:00,State,0,0,0,42.32414632,-71.05560514,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
153,MassDOT,4926672,BOSTON,2021,2021-01-28,2,13:37:00,State,0,1,0,42.31248719,-71.04641217,0, VU2: Bicyclist,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
154,MassDOT,4926670,BOSTON,2021,2021-01-26,0,20:04:00,State,0,0,0,,,0,,V1:(Collision with light pole or other post/support)
155,MassDOT,4926668,BOSTON,2021,2021-01-29,0,05:47:00,State,0,0,0,42.36640156,-71.06777412,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
156,MassDOT,4926667,BOSTON,2021,2021-01-24,0,10:07:00,State,0,0,0,42.36079356,-71.07056868,0,,V1:(Collision with light pole or other post/support)
157,MassDOT,4926654,BOSTON,2021,2021-01-26,0,23:00:00,State,0,0,0,42.34916624,-71.04539756,0,,V1:(Collision with median barrier)
158,MassDOT,4927133,BOSTON,2021,2021-02-01,0,12:41:00,State,0,0,0,42.36374339,-71.05814864,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
159,MassDOT,4927128,BOSTON,2021,2021-01-26,0,18:40:00,State,0,0,0,42.35733882,-71.1386732,1,,V1:(Other) / V2:(Other) / V3:(Collision with motor vehicle in traffic)
160,MassDOT,4927124,BOSTON,2021,2021-01-22,0,08:20:00,State,0,0,0,42.25836591,-71.13576135,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
161,MassDOT,4927123,BOSTON,2021,2021-01-21,2,09:01:00,State,0,0,0,42.30599221,-71.1243573,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
162,MassDOT,4927119,BOSTON,2021,2021-01-16,0,10:27:00,State,0,0,0,42.29813849,-71.1301493,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
163,MassDOT,4927113,BOSTON,2021,2021-02-03,0,21:49:00,State,0,0,0,42.32414632,-71.05560514,1,,V1:(Collision with median barrier)
164,MassDOT,4927111,BOSTON,2021,2021-02-01,2,17:54:00,State,0,0,0,42.29537153,-71.04782981,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
165,MassDOT,4927110,BOSTON,2021,2021-02-02,0,12:02:00,State,0,0,0,42.34883291,-71.09284182,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
166,MassDOT,4927109,BOSTON,2021,2021-01-06,0,15:05:00,State,0,0,0,42.35214813,-71.08855516,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
167,MassDOT,4927934,BOSTON,2021,2021-01-30,0,12:29:00,State,0,0,0,42.35812039,-71.05138669,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
168,MassDOT,4927933,BOSTON,2021,2021-01-30,2,11:48:00,State,0,0,0,42.35812039,-71.05138669,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
169,MassDOT,4927932,BOSTON,2021,2021-02-05,0,09:15:00,State,0,0,0,42.2799275,-71.06592014,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
170,MassDOT,4927931,BOSTON,2021,2021-02-04,2,14:30:00,State,0,0,0,42.27466587,-71.05031398,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
171,MassDOT,4927793,BOSTON,2021,2021-02-04,2,01:02:00,State,0,0,0,42.32925116,-71.0606212,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
172,MassDOT,4927786,BOSTON,2021,2021-02-03,2,17:36:00,State,0,0,0,42.28199792,-71.05890387,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
173,MassDOT,4927785,BOSTON,2021,2021-01-31,0,11:45:00,State,0,0,0,42.31362816,-71.04670144,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
174,MassDOT,4927784,BOSTON,2021,2021-01-27,0,09:11:00,State,0,0,0,42.31873282,-71.05187275,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
175,MassDOT,4928646,BOSTON,2021,2021-02-03,2,11:02:00,State,0,0,0,42.37355921,-71.03810695,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
176,MassDOT,4928245,BOSTON,2021,2021-02-06,0,21:30:00,State,0,0,0,42.35794866,-71.05150937,0,,V1:(Collision with motor vehicle in traffic)
177,MassDOT,4928244,BOSTON,2021,2021-02-06,0,21:15:00,State,0,0,0,42.35807756,-71.05139195,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
178,MassDOT,4928243,BOSTON,2021,2021-02-06,0,17:00:00,State,0,0,0,42.35793585,-71.05150433,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
179,MassDOT,4928242,BOSTON,2021,2021-02-03,0,12:40:00,State,0,0,0,42.3415007,-71.06296297,1,,V1:(Collision with median barrier)
180,MassDOT,4928241,BOSTON,2021,2021-01-31,0,14:17:00,State,0,0,0,42.36374339,-71.05814864,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
181,MassDOT,4928240,BOSTON,2021,2021-01-31,0,12:09:00,State,0,0,0,42.36739957,-71.0468389,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
182,MassDOT,4928239,BOSTON,2021,2021-01-31,2,09:02:00,State,0,0,0,42.33544139,-71.06480387,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
183,MassDOT,4928238,BOSTON,2021,2021-01-30,0,11:35:00,State,0,0,0,42.35812039,-71.05138669,1,,V1:(Collision with motor vehicle in traffic)
184,MassDOT,4928237,BOSTON,2021,2021-01-16,0,23:20:00,State,0,0,0,42.34382268,-71.06109744,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
185,MassDOT,4928234,BOSTON,2021,2021-01-25,0,17:20:00,State,0,0,0,42.3086492,-71.12199734,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
186,MassDOT,4928965,BOSTON,2021,2021-02-08,0,15:40:00,State,0,0,0,42.36374339,-71.05814864,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
187,MassDOT,4928964,BOSTON,2021,2021-02-08,2,06:20:00,State,0,0,0,42.36405267,-71.0580791,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
188,MassDOT,4928961,BOSTON,2021,2021-02-02,0,07:49:00,State,0,0,0,,,0,,V1:(Collision with tree)
189,MassDOT,4928960,BOSTON,2021,2021-01-30,0,14:06:00,State,0,0,0,42.28041846,-71.08261641,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
190,MassDOT,4928955,BOSTON,2021,2021-01-30,0,13:43:00,State,0,0,0,42.28665123,-71.04294647,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
191,MassDOT,4928953,BOSTON,2021,2021-01-14,2,14:32:00,State,0,0,0,42.27813283,-71.07472758,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
192,MassDOT,4928951,BOSTON,2021,2021-02-07,0,14:47:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with curb) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
193,MassDOT,4929557,BOSTON,2021,2021-01-10,0,19:45:00,Local,0,0,0,42.34754592,-71.1019361,0,,V1:(Collision with utility pole)
194,MassDOT,4929555,BOSTON,2021,2021-01-22,0,18:45:00,Local,0,0,0,42.33544306,-71.07078215,0,,
195,MassDOT,4929553,BOSTON,2021,2021-01-25,0,08:30:00,Local,1,0,0,42.34747525,-71.06861397,0,,V1:(Collision with pedestrian)
196,MassDOT,4930256,BOSTON,2021,2021-01-01,0,17:14:00,Local,1,0,0,42.32860605,-71.0827466,0, VU2: Pedestrian,V1:(Collision with pedestrian)
197,MassDOT,4930255,BOSTON,2021,2021-01-06,2,00:45:00,Local,0,0,0,42.31116867,-71.08310973,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
198,MassDOT,4930254,BOSTON,2021,2021-01-07,2,01:17:00,Local,0,0,0,42.31933848,-71.07518223,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
199,MassDOT,4930253,BOSTON,2021,2021-01-01,0,23:00:00,Local,0,0,0,42.34334814,-71.13922643,0,,V1:(Collision with motor vehicle in traffic)
200,MassDOT,4930252,BOSTON,2021,2021-01-01,2,16:55:00,Local,0,0,0,42.3554419,-71.14631633,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
201,MassDOT,4930251,BOSTON,2021,2021-01-03,2,19:00:00,Local,0,0,0,42.35239603,-71.15443007,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
202,MassDOT,4930022,BOSTON,2021,2021-01-18,0,23:00:00,Local,0,0,0,42.35262129,-71.05539206,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
203,MassDOT,4930020,BOSTON,2021,2021-01-05,2,09:58:00,Local,0,0,0,42.31651632,-71.08289565,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
204,MassDOT,4930010,BOSTON,2021,2021-01-27,0,14:02:00,Local,0,0,0,42.34259834,-71.10340373,0,,V2:(Collision with motor vehicle in traffic) / V1:(Collision with motor vehicle in traffic)
205,MassDOT,4929985,BOSTON,2021,2021-02-05,0,00:03:00,State,0,0,0,42.369925,-71.06464955,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
206,MassDOT,4929823,BOSTON,2021,2021-01-30,0,23:51:00,State,0,0,0,42.33544139,-71.06480387,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
207,MassDOT,4929822,BOSTON,2021,2021-01-30,0,01:47:00,State,0,0,0,42.34750949,-71.05738628,1,,V1:(Collision with motor vehicle in traffic)
208,MassDOT,4929820,BOSTON,2021,2021-02-09,0,15:05:00,State,0,0,0,42.35766207,-71.16211368,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
209,MassDOT,4929730,BOSTON,2021,2021-01-02,2,00:52:00,State,0,0,0,42.28760212,-71.09397021,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
210,MassDOT,4930628,BOSTON,2021,2021-02-07,0,18:08:00,State,0,0,0,42.287627,-71.09398421,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
211,MassDOT,4930627,BOSTON,2021,2021-02-07,0,16:37:00,State,0,0,0,42.3019189,-71.1261419,0,,V1:(Collision with curb)
212,MassDOT,4930626,BOSTON,2021,2021-02-07,0,16:17:00,State,0,0,0,42.3019189,-71.1261419,0,,V1:(Collision with curb)
213,MassDOT,4930624,BOSTON,2021,2021-02-06,2,17:59:00,State,0,0,0,42.28382324,-71.08955589,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
214,MassDOT,4930622,BOSTON,2021,2021-02-05,0,15:15:00,State,0,0,0,42.29623628,-71.14536119,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
215,MassDOT,4930619,BOSTON,2021,2021-02-03,2,12:37:00,State,0,0,0,42.287627,-71.09398421,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
216,MassDOT,4930617,BOSTON,2021,2021-01-27,0,22:46:00,State,0,0,0,42.23522732,-71.12486864,0,,V1:(Collision with curb)
217,MassDOT,4930616,BOSTON,2021,2021-01-26,0,19:45:00,State,0,0,0,42.28254057,-71.08843749,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with parked motor vehicle)
218,MassDOT,4930614,BOSTON,2021,2021-02-06,0,04:01:00,State,0,0,0,42.28497312,-71.04332544,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
219,MassDOT,4930611,BOSTON,2021,2021-01-20,0,08:17:00,State,0,0,0,42.31786844,-71.05149126,1,,V1:(Collision with median barrier)
220,MassDOT,4930609,BOSTON,2021,2021-02-06,2,03:51:00,State,0,0,0,42.35696677,-71.07309392,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
221,MassDOT,4930608,BOSTON,2021,2021-02-04,0,08:27:00,State,0,0,0,42.3515077,-71.09286277,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
222,MassDOT,4931287,BOSTON,2021,2021-01-11,0,08:17:00,Local,0,0,0,42.35016269,-71.06519304,0,,V1:(Collision with motor vehicle in traffic) / V2:(Unknown non-collision)
223,MassDOT,4931285,BOSTON,2021,2021-01-02,0,18:40:00,Local,0,0,0,42.34941583,-71.06375881,0,,V1:(Collision with motor vehicle in traffic)
224,MassDOT,4931283,BOSTON,2021,2021-01-03,0,14:30:00,Local,0,0,0,42.31500746,-71.07963155,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
225,MassDOT,4931281,BOSTON,2021,2021-01-01,2,08:00:00,Local,0,0,0,42.30674567,-71.0874136,0,,V1:(Collision with light pole or other post/support)
226,MassDOT,4931275,BOSTON,2021,2021-01-19,0,19:00:00,Local,0,0,0,42.36107941,-71.14022675,0,,
227,MassDOT,4931273,BOSTON,2021,2021-01-15,0,21:51:00,Local,0,0,0,42.3491347,-71.15390889,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
228,MassDOT,4931272,BOSTON,2021,2021-01-14,0,14:29:00,Local,0,0,0,42.34860954,-71.140233,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
229,MassDOT,4931040,BOSTON,2021,2021-02-14,0,12:00:00,State,0,0,0,42.36374339,-71.05814864,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
230,MassDOT,4931039,BOSTON,2021,2021-02-13,0,18:07:00,State,0,0,0,42.36405267,-71.0580791,1,,V1:(Collision with median barrier)
231,MassDOT,4931038,BOSTON,2021,2021-02-13,0,15:40:00,State,0,0,0,42.38328545,-71.07678339,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
232,MassDOT,4931037,BOSTON,2021,2021-02-13,0,11:26:00,State,0,0,0,42.34860416,-71.05748332,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
233,MassDOT,4931036,BOSTON,2021,2021-02-08,0,11:07:00,State,0,0,0,42.38328545,-71.07678339,1,,V1:(Collision with motor vehicle in traffic)
234,MassDOT,4931035,BOSTON,2021,2021-02-05,2,05:50:00,State,0,0,0,42.36571562,-71.02514575,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
235,MassDOT,4931034,BOSTON,2021,2021-02-04,0,10:31:00,State,0,0,0,42.38441842,-71.04802625,0,,V1:(Collision with motor vehicle in traffic)
236,MassDOT,4931033,BOSTON,2021,2021-02-03,0,16:20:00,State,0,0,0,42.33068684,-71.06142917,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
237,MassDOT,4931032,BOSTON,2021,2021-02-01,0,15:32:00,State,0,0,0,42.35629847,-71.05134277,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
238,MassDOT,4931031,BOSTON,2021,2021-01-30,0,12:50:00,State,0,0,0,42.33068684,-71.06142917,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
239,MassDOT,4931030,BOSTON,2021,2021-01-22,0,12:35:00,State,0,0,0,42.37356777,-71.07091115,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
240,MassDOT,4931029,BOSTON,2021,2021-02-12,0,06:41:00,State,0,0,0,42.29797277,-71.13011007,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
241,MassDOT,4931021,BOSTON,2021,2021-02-07,0,19:28:00,State,0,0,0,42.34296216,-71.0388195,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
242,MassDOT,4931020,BOSTON,2021,2021-02-05,2,13:20:00,State,0,0,0,42.36669705,-71.01722552,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
243,MassDOT,4930956,BOSTON,2021,2021-02-05,0,08:55:00,State,0,0,0,42.34018531,-71.06303957,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
244,MassDOT,4930947,BOSTON,2021,2021-01-06,0,20:35:00,State,0,0,0,42.24919486,-71.12323533,0,,V1:(Collision with tree) / V2:(Other)
245,MassDOT,4930945,BOSTON,2021,2021-01-31,2,13:03:00,State,0,0,0,42.3614963,-71.14587553,0,,V2:(Collision with motor vehicle in traffic) / V1:(Collision with motor vehicle in traffic)
246,MassDOT,4931768,BOSTON,2021,2021-01-26,0,18:34:00,Local,0,0,1,42.35220488,-71.15456181,0, VU2: Other,"V1:(Collision with other fixed object (wall, building, tunnel, etc.))"
247,MassDOT,4931485,BOSTON,2021,2021-02-12,2,10:25:00,State,0,0,0,42.36405267,-71.0580791,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
248,MassDOT,4931484,BOSTON,2021,2021-02-08,0,16:00:00,State,0,0,0,42.36639874,-71.06078671,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
249,MassDOT,4931482,BOSTON,2021,2021-02-15,2,21:45:00,State,0,0,0,42.31786844,-71.05149126,1,,V1:(Other)
250,MassDOT,4931481,BOSTON,2021,2021-02-09,0,17:08:00,State,0,0,0,42.29626714,-71.04621145,1,,V1:(Collision with median barrier)
251,MassDOT,4931477,BOSTON,2021,2021-02-10,2,20:18:00,State,0,0,0,42.36069072,-71.11750068,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
252,MassDOT,4931476,BOSTON,2021,2021-02-03,0,01:34:00,State,0,0,0,42.36205131,-71.07200241,0,,V1:(Collision with curb)
253,MassDOT,4931467,BOSTON,2021,2021-01-16,0,23:30:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
254,MassDOT,4931327,BOSTON,2021,2021-02-08,0,15:50:00,State,0,0,0,42.36085662,-71.1179347,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
255,MassDOT,4932278,BOSTON,2021,2021-02-09,1,01:02:00,Local,0,0,0,42.38229693,-71.02437503,0,,V1:(Collision with utility pole)
256,MassDOT,4931976,BOSTON,2021,2021-02-14,0,00:25:00,State,0,0,0,42.3415007,-71.06296297,1,,V1:(Collision with median barrier)
257,MassDOT,4931975,BOSTON,2021,2021-02-05,2,06:46:00,State,0,0,0,42.36000532,-71.05260186,1,,V1:(Collision with motor vehicle in traffic)
258,MassDOT,4931974,BOSTON,2021,2021-01-29,0,06:45:00,State,0,0,0,42.36374339,-71.05814864,1,,
259,MassDOT,4931973,BOSTON,2021,2021-01-30,0,12:30:00,State,0,0,0,42.29626714,-71.04621145,1,,V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V1:(Collision with motor vehicle in traffic)
