source,id,muni,date,time,severity,police,pedestrian,cyclist,lat,lng,rpa,interstate
MDOT,5443277,Hingham,09/20/2024,6:18 PM,,Local,,,42.2054,-70.8830,MAPC,
MDOT,5439540,Medway,09/20/2024,6:28 PM,2,Local,,,42.1397,-71.4314,MAPC,
MDOT,5448398,Rockland,09/20/2024,6:32 PM,2,Local,,,42.1227,-70.9094,MAPC,
MDOT,5483858,Acton,09/20/2024,6:45 PM,,Local,,,42.4602,-71.4461,MAPC,
MDOT,5462154,Bellingham,09/20/2024,6:57 PM,,Local,,,42.1144,-71.4629,MAPC,
MDOT,5441577,Wayland,09/20/2024,6:59 PM,2,Local,,,42.3236,-71.3496,MAPC,
MDOT,5445790,Milton,09/20/2024,7:09 PM,2,State,,,42.2335,-71.0908,MAPC,
MDOT,5440432,Melrose,09/20/2024,7:13 PM,,Local,,,42.4554,-71.0650,MAPC,
MDOT,5439497,Salem,09/20/2024,7:20 PM,2,Local,,,42.4961,-70.9322,MAPC,
MDOT,5439495,Salem,09/20/2024,7:23 PM,,Local,,,42.4999,-70.8958,MAPC,
MDOT,5456296,Peabody,09/20/2024,7:23 PM,,State,,,42.5290,-70.9930,MAPC,
MDOT,5449881,Quincy,09/20/2024,7:27 PM,,State,,,42.2651,-70.9969,MAPC,
MDOT,5441538,Boston,09/20/2024,7:40 PM,,State,,,,,MAPC,1
MDOT,5443914,Weymouth,09/20/2024,7:49 PM,,Local,,,42.1948,-70.9239,MAPC,
MDOT,5441526,Quincy,09/20/2024,7:55 PM,,State,,,42.2373,-71.0234,MAPC,1
MDOT,5454403,Danvers,09/20/2024,7:58 PM,2,Local,,,42.5517,-70.9235,MAPC,
MDOT,5469945,Medford,09/20/2024,7:58 PM,,Local,,,42.4059,-71.1041,MAPC,
MDOT,5439496,Braintree,09/20/2024,8:04 PM,,Local,,,42.2282,-70.9876,MAPC,
MDOT,5456461,Lynn,09/20/2024,8:12 PM,,State,,,42.4580,-70.9385,MAPC,
MDOT,5441864,Burlington,09/20/2024,8:17 PM,,Local,,,42.4739,-71.2127,MAPC,
MDOT,5442392,Winchester,09/20/2024,8:22 PM,,Local,,,42.4506,-71.1413,MAPC,
MDOT,5457000,Revere,09/20/2024,8:39 PM,,State,,,42.4083,-70.9912,MAPC,
MDOT,5442263,Peabody,09/20/2024,9:08 PM,,Local,,,42.5433,-70.9421,MAPC,
MDOT,5443899,Weymouth,09/20/2024,9:09 PM,,Local,,,42.2138,-70.9278,MAPC,
MDOT,5483837,Acton,09/20/2024,9:15 PM,,Local,,,42.4598,-71.4565,MAPC,
MDOT,5442964,Waltham,09/20/2024,9:29 PM,,Local,,,42.3742,-71.2540,MAPC,
MDOT,5446715,Hamilton,09/20/2024,9:31 PM,,Local,,,42.6442,-70.8338,MAPC,
MDOT,5441274,Lincoln,09/20/2024,9:39 PM,2,Local,,,42.4225,-71.2737,MAPC,
MDOT,5496546,Lynn,09/20/2024,9:54 PM,2,Local,,,42.4662,-70.9672,MAPC,
MDOT,5513967,Beverly,09/20/2024,9:56 PM,,Local,1,,42.5497,-70.8778,MAPC,
MDOT,5457093,Medford,09/20/2024,10:17 PM,,State,,,42.4042,-71.0761,MAPC,
MDOT,5456323,Boston,09/20/2024,10:22 PM,,State,,,42.3697,-71.0255,MAPC,
MDOT,5496543,Lynn,09/20/2024,10:26 PM,,Local,,,42.4624,-70.9805,MAPC,
MDOT,5446024,Saugus,09/20/2024,10:32 PM,,Local,,,42.4732,-71.0074,MAPC,
MDOT,5442554,Boston,09/20/2024,10:43 PM,,Local,,,42.3543,-71.1324,MAPC,
MDOT,5442048,Boston,09/20/2024,10:50 PM,,State,,,42.3054,-71.0536,MAPC,1
MDOT,5496555,Lynn,09/20/2024,10:52 PM,,Local,,,42.4676,-70.9421,MAPC,
MDOT,5441470,Saugus,09/20/2024,10:56 PM,,Local,,,42.4648,-71.0248,MAPC,
MDOT,5439938,Boston,09/20/2024,11:25 PM,2,Local,,,42.3018,-71.0597,MAPC,
MDOT,5496553,Lynn,09/20/2024,11:28 PM,,Local,,,42.4685,-70.9583,MAPC,
MDOT,5442625,Boston,09/20/2024,11:38 PM,,State,,,42.3560,-71.0732,MAPC,
MDOT,5439834,Boston,09/20/2024,11:42 PM,,Local,,,42.2786,-71.1191,MAPC,
MDOT,5441540,Boston,09/21/2024,12:05 AM,,State,,,,,MAPC,1
MDOT,5441365,Middleton,09/21/2024,12:25 AM,,Local,,,42.5918,-71.0171,MAPC,
MDOT,5441568,Boston,09/21/2024,12:29 AM,,State,,,,,MAPC,1
MDOT,5439932,Boston,09/21/2024,12:30 AM,2,Local,,,42.3427,-71.0848,MAPC,
MDOT,5513876,Beverly,09/21/2024,12:39 AM,,Local,,,42.5412,-70.8858,MAPC,
MDOT,5440607,Boston,09/21/2024,1:07 AM,,State,,,,,MAPC,
MDOT,5442958,Somerville,09/21/2024,1:25 AM,,MBTA,,,42.3857,-71.0937,MAPC,
MDOT,5456409,Revere,09/21/2024,2:16 AM,,State,,,42.4292,-70.9787,MAPC,
MDOT,5456305,Waltham,09/21/2024,2:23 AM,,State,,,42.4152,-71.2571,MAPC,1
MDOT,5455620,Malden,09/21/2024,2:36 AM,,Local,,,42.4233,-71.0817,MAPC,
MDOT,5455634,Malden,09/21/2024,2:45 AM,,Local,,,42.4234,-71.0599,MAPC,
MDOT,5456264,Revere,09/21/2024,3:49 AM,,State,,,42.4351,-71.0194,MAPC,
MDOT,5441994,Randolph,09/21/2024,3:56 AM,,Local,,,42.1634,-71.0597,MAPC,
MDOT,5439554,Boston,09/21/2024,4:00 AM,2,Local,,,42.3526,-71.0553,MAPC,
MDOT,5439753,Hopkinton,09/21/2024,4:10 AM,2,State,,,42.2185,-71.5489,MAPC,1
MDOT,5456303,Somerville,09/21/2024,4:11 AM,,State,,,42.4179,-71.1268,MAPC,
MDOT,5439567,Boston,09/21/2024,4:12 AM,,Local,,,42.3106,-71.0832,MAPC,
MDOT,5456327,Burlington,09/21/2024,4:32 AM,,State,,,42.4795,-71.2093,MAPC,1
MDOT,5441562,Boston,09/21/2024,5:13 AM,,State,,,,,MAPC,1
MDOT,5456330,Acton,09/21/2024,5:34 AM,,State,,,42.4903,-71.4591,MAPC,
MDOT,5440898,Chelsea,09/21/2024,5:51 AM,2,Local,1,,42.3952,-71.0395,MAPC,
MDOT,5456492,Boston,09/21/2024,6:08 AM,2,State,1,,42.3736,-71.0299,MAPC,
MDOT,5441532,Boston,09/21/2024,6:15 AM,2,State,,,,,MAPC,1
MDOT,5496548,Lynn,09/21/2024,7:44 AM,,Local,,,42.4590,-70.9599,MAPC,
MDOT,5442942,Waltham,09/21/2024,7:51 AM,,Local,,,42.3865,-71.2380,MAPC,
MDOT,5440897,Chelsea,09/21/2024,7:55 AM,,Local,,,42.3929,-71.0436,MAPC,
MDOT,5439786,Weston,09/21/2024,8:03 AM,,State,,,42.3388,-71.2703,MAPC,1
MDOT,5442651,Quincy,09/21/2024,8:30 AM,,Local,,,42.2676,-70.9573,MAPC,
MDOT,5464208,Medfield,09/21/2024,8:49 AM,,Local,,,42.1851,-71.3104,MAPC,
MDOT,5442264,Peabody,09/21/2024,9:00 AM,2,Local,,,42.5385,-70.9349,MAPC,
MDOT,5441578,Wayland,09/21/2024,9:02 AM,,Local,,,42.3602,-71.3361,MAPC,
MDOT,5446201,Marblehead,09/21/2024,9:06 AM,,Local,,,42.4918,-70.8565,MAPC,
MDOT,5439561,Reading,09/21/2024,9:09 AM,2,Local,,,42.5250,-71.1024,MAPC,
MDOT,5439590,Weston,09/21/2024,9:19 AM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5439909,Woburn,09/21/2024,9:26 AM,,Local,,,42.5197,-71.1582,MAPC,
MDOT,5460856,Randolph,09/21/2024,9:27 AM,,Local,,,42.1463,-71.0421,MAPC,
MDOT,5442253,Gloucester,09/21/2024,9:44 AM,,Local,,,,,MAPC,
MDOT,5496557,Lynn,09/21/2024,9:45 AM,2,Local,1,,42.4636,-70.9590,MAPC,
MDOT,5441991,Randolph,09/21/2024,9:47 AM,2,Local,,,42.1631,-71.0430,MAPC,
MDOT,5439559,Boston,09/21/2024,10:00 AM,,Local,,,42.3806,-71.0612,MAPC,
MDOT,5442656,Quincy,09/21/2024,10:11 AM,,Local,,,42.2779,-71.0309,MAPC,
MDOT,5439563,Wrentham,09/21/2024,10:13 AM,,Local,,,42.0665,-71.3274,MAPC,
MDOT,5462151,Bellingham,09/21/2024,10:17 AM,,Local,,,42.0259,-71.4897,MAPC,
MDOT,5440459,Waltham,09/21/2024,10:24 AM,2,Local,,,42.3715,-71.2247,MAPC,
MDOT,5440458,Waltham,09/21/2024,10:49 AM,,Local,,,42.3865,-71.2380,MAPC,
MDOT,5439807,Weston,09/21/2024,10:50 AM,,State,,,42.3388,-71.2703,MAPC,1
MDOT,5456316,Lynnfield,09/21/2024,10:54 AM,,State,,,42.5137,-71.0283,MAPC,1
MDOT,5441016,Milton,09/21/2024,10:57 AM,2,Local,,,42.2275,-71.1122,MAPC,
MDOT,5439560,Boston,09/21/2024,11:08 AM,,Local,,,42.2876,-71.1066,MAPC,
MDOT,5496619,Lynn,09/21/2024,11:08 AM,,Local,,,42.4701,-70.9520,MAPC,
MDOT,5462156,Bellingham,09/21/2024,11:09 AM,,Local,,,42.1136,-71.4749,MAPC,
MDOT,5452283,Holliston,09/21/2024,11:15 AM,,Local,,,42.1973,-71.4317,MAPC,
MDOT,5443769,Natick,09/21/2024,11:16 AM,2,Local,,,42.2825,-71.3758,MAPC,
MDOT,5441543,Boston,09/21/2024,11:19 AM,2,State,,,,,MAPC,1
MDOT,5440464,Waltham,09/21/2024,11:37 AM,,Local,,,42.3743,-71.2437,MAPC,
MDOT,5440683,Westwood,09/21/2024,11:42 AM,2,Local,,,42.2159,-71.2391,MAPC,
MDOT,5456289,Peabody,09/21/2024,11:44 AM,,State,,,42.5467,-70.9821,MAPC,1
MDOT,5439596,Newton,09/21/2024,11:53 AM,2,State,,,42.3476,-71.2303,MAPC,1
MDOT,5439899,Wellesley,09/21/2024,11:54 AM,,Local,,,42.2960,-71.2969,MAPC,
MDOT,5442664,Quincy,09/21/2024,12:00 PM,,Local,,,42.2450,-70.9696,MAPC,
MDOT,5439755,Rockland,09/21/2024,12:01 PM,,State,,,42.1644,-70.8886,MAPC,
MDOT,5441613,Norwood,09/21/2024,12:09 PM,,Local,,,42.1788,-71.1906,MAPC,
MDOT,5442672,Quincy,09/21/2024,12:19 PM,,Local,,,42.2675,-71.0166,MAPC,
MDOT,5440899,Chelsea,09/21/2024,12:27 PM,,Local,,,42.3907,-71.0260,MAPC,
MDOT,5439933,Boston,09/21/2024,12:30 PM,,Local,,,42.3789,-71.0593,MAPC,
MDOT,5442660,Quincy,09/21/2024,12:36 PM,,Local,,,42.2459,-70.9743,MAPC,
MDOT,5439757,Hopkinton,09/21/2024,12:37 PM,2,State,,,,,MAPC,1
MDOT,5441539,Sharon,09/21/2024,12:40 PM,2,State,,,42.1011,-71.2277,MAPC,1
MDOT,5440210,Brookline,09/21/2024,12:48 PM,,Local,,,42.3273,-71.1244,MAPC,
MDOT,5469943,Medford,09/21/2024,12:51 PM,,Local,,,42.4154,-71.0893,MAPC,
MDOT,5439941,Boston,09/21/2024,12:56 PM,,Local,,,42.3029,-71.0525,MAPC,
MDOT,5440272,Stoneham,09/21/2024,12:57 PM,1,Local,1,,42.4960,-71.1007,MAPC,
MDOT,5440027,Sharon,09/21/2024,12:58 PM,,Local,,,42.0999,-71.2163,MAPC,
MDOT,5447967,Milford,09/21/2024,1:07 PM,,Local,,,42.1432,-71.5129,MAPC,
MDOT,5442191,Newton,09/21/2024,1:08 PM,,Local,,,42.3543,-71.1864,MAPC,
MDOT,5441014,Milton,09/21/2024,1:13 PM,,Local,,,42.2346,-71.1215,MAPC,
MDOT,5456292,Revere,09/21/2024,1:18 PM,2,State,,,42.4047,-71.0064,MAPC,
MDOT,5443893,Weymouth,09/21/2024,1:21 PM,2,Local,,,42.1826,-70.9375,MAPC,
MDOT,5442068,Newton,09/21/2024,1:22 PM,,State,,,42.3441,-71.2529,MAPC,1
MDOT,5441678,Bolton,09/21/2024,1:29 PM,,Local,,,42.4307,-71.5925,MAPC,
MDOT,5439741,Topsfield,09/21/2024,1:30 PM,2,Local,,,,,MAPC,
MDOT,5441418,Cambridge,09/21/2024,1:30 PM,2,Local,,1,42.3789,-71.1241,MAPC,
MDOT,5439568,Reading,09/21/2024,1:40 PM,,Local,,,42.5205,-71.0960,MAPC,
MDOT,5439562,Wrentham,09/21/2024,1:48 PM,,Local,,,42.0728,-71.3449,MAPC,
MDOT,5448248,Salem,09/21/2024,1:53 PM,2,Local,,,42.5052,-70.9203,MAPC,
MDOT,5442473,Stow,09/21/2024,1:59 PM,,Local,,,42.4244,-71.5134,MAPC,
MDOT,5439810,Weston,09/21/2024,2:02 PM,2,State,,,42.3388,-71.2703,MAPC,1
MDOT,5455636,Malden,09/21/2024,2:07 PM,,Local,,,42.4337,-71.0315,MAPC,
MDOT,5439872,Framingham,09/21/2024,2:08 PM,,Local,,,42.3237,-71.4370,MAPC,
MDOT,5456500,Boston,09/21/2024,2:09 PM,,State,,,42.3736,-71.0299,MAPC,
MDOT,5456293,Chelsea,09/21/2024,2:12 PM,,State,,,42.4050,-71.0284,MAPC,
MDOT,5439599,Boston,09/21/2024,2:15 PM,,State,,,42.3565,-71.1311,MAPC,1
MDOT,5443903,Weymouth,09/21/2024,2:16 PM,,Local,,,42.1993,-70.9461,MAPC,
MDOT,5440009,North Reading,09/21/2024,2:19 PM,,Local,,,42.5666,-71.0857,MAPC,
MDOT,5496559,Lynn,09/21/2024,2:20 PM,,Local,,,42.4654,-70.9722,MAPC,
MDOT,5441419,Cambridge,09/21/2024,2:23 PM,2,Local,,,42.3620,-71.0871,MAPC,
MDOT,5441593,Norwood,09/21/2024,2:27 PM,,Local,,,42.1792,-71.2290,MAPC,
MDOT,5477825,Marshfield,09/21/2024,2:49 PM,,Local,,,42.0810,-70.6872,MAPC,
MDOT,5441564,Boston,09/21/2024,2:50 PM,2,State,,,,,MAPC,
MDOT,5442209,Newton,09/21/2024,2:55 PM,,Local,,,42.3392,-71.1690,MAPC,
MDOT,5441535,Boston,09/21/2024,2:56 PM,,State,,,,,MAPC,1
MDOT,5443924,Weymouth,09/21/2024,3:06 PM,,Local,,,42.1789,-70.9303,MAPC,
MDOT,5442071,Weston,09/21/2024,3:10 PM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5441476,Saugus,09/21/2024,3:11 PM,,Local,,,42.4690,-71.0288,MAPC,
MDOT,5456494,Woburn,09/21/2024,3:26 PM,,State,,,42.4984,-71.1633,MAPC,1
MDOT,5441367,Middleton,09/21/2024,3:33 PM,2,Local,,,42.5838,-71.0062,MAPC,
MDOT,5447968,Milford,09/21/2024,3:34 PM,,Local,,,,,MAPC,
MDOT,5440895,Chelsea,09/21/2024,3:44 PM,,Local,,,42.4023,-71.0344,MAPC,
MDOT,5440277,Brookline,09/21/2024,3:46 PM,2,Local,,,42.3118,-71.1427,MAPC,
MDOT,5447916,Milford,09/21/2024,3:46 PM,,Local,,,42.1478,-71.5022,MAPC,
MDOT,5441997,Dedham,09/21/2024,3:49 PM,,Local,,,42.2301,-71.1783,MAPC,
MDOT,5439835,Framingham,09/21/2024,3:55 PM,,Local,,,42.3221,-71.3941,MAPC,
MDOT,5442434,Boston,09/21/2024,3:59 PM,2,State,,,,,MAPC,
MDOT,5439575,Boston,09/21/2024,4:00 PM,2,Local,,,42.2975,-71.0745,MAPC,
MDOT,5496568,Lynn,09/21/2024,4:17 PM,,Local,,,42.4630,-70.9413,MAPC,
MDOT,5448007,Hudson,09/21/2024,4:21 PM,,State,,,42.3742,-71.5982,MAPC,1
MDOT,5441181,Cambridge,09/21/2024,4:33 PM,2,Local,,,42.3755,-71.1233,MAPC,
MDOT,5440774,Arlington,09/21/2024,4:35 PM,,Local,,,42.4272,-71.1858,MAPC,
MDOT,5442535,Weston,09/21/2024,4:43 PM,,State,,,42.3372,-71.2896,MAPC,1
MDOT,5456300,Wakefield,09/21/2024,4:47 PM,2,State,,,42.5268,-71.0723,MAPC,1
MDOT,5456355,Bedford,09/21/2024,4:52 PM,2,State,,,42.5004,-71.2419,MAPC,
MDOT,5439571,Reading,09/21/2024,4:59 PM,,Local,,,42.5261,-71.1008,MAPC,
MDOT,5441473,Saugus,09/21/2024,5:10 PM,2,Local,,,42.4872,-71.0179,MAPC,
MDOT,5439598,Weston,09/21/2024,5:13 PM,,State,,,42.3351,-71.3049,MAPC,1
MDOT,5441080,Hopkinton,09/21/2024,5:32 PM,,State,,,42.2644,-71.5612,MAPC,1
MDOT,5459266,Stoneham,09/21/2024,5:33 PM,,State,,,42.4978,-71.1179,MAPC,1
MDOT,5456328,Reading,09/21/2024,5:41 PM,,State,,,42.5038,-71.1013,MAPC,1
MDOT,5439577,Boston,09/21/2024,5:42 PM,2,Local,,,42.3884,-71.0004,MAPC,
MDOT,5439799,Boston,09/21/2024,5:51 PM,,State,,,42.3008,-71.0487,MAPC,1
MDOT,5442265,Peabody,09/21/2024,5:55 PM,,Local,,,42.5436,-70.9453,MAPC,
MDOT,5442250,Gloucester,09/21/2024,5:56 PM,,Local,,,42.6220,-70.6776,MAPC,
MDOT,5439583,Boston,09/21/2024,6:00 PM,,Local,,,42.3914,-71.0130,MAPC,
MDOT,5456339,Beverly,09/21/2024,6:00 PM,,State,,,42.5735,-70.8598,MAPC,
MDOT,5442537,Framingham,09/21/2024,6:09 PM,,State,,,42.2922,-71.4853,MAPC,1
MDOT,5442074,Weston,09/21/2024,6:22 PM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5447920,Milford,09/21/2024,6:27 PM,,Local,,,42.1408,-71.5200,MAPC,
MDOT,5440353,Stoneham,09/21/2024,6:34 PM,2,Local,,,42.4816,-71.1001,MAPC,
MDOT,5456338,Burlington,09/21/2024,6:35 PM,2,State,,,,,MAPC,1
MDOT,5441563,Boston,09/21/2024,6:53 PM,2,State,,,42.2999,-71.0481,MAPC,1
MDOT,5444727,Milton,09/21/2024,6:55 PM,,State,,,,,MAPC,
MDOT,5447935,Milford,09/21/2024,7:03 PM,,Local,,,42.1363,-71.5146,MAPC,
MDOT,5456302,Lexington,09/21/2024,7:10 PM,,State,,,42.4256,-71.2546,MAPC,
MDOT,5439806,Newton,09/21/2024,7:11 PM,,State,,,42.3499,-71.2151,MAPC,1
MDOT,5444746,Canton,09/21/2024,7:13 PM,2,State,,,42.2076,-71.1370,MAPC,1
MDOT,5441544,Boston,09/21/2024,7:25 PM,,State,,,42.3414,-71.0629,MAPC,1
MDOT,5513903,Beverly,09/21/2024,7:29 PM,,Local,,,42.5745,-70.8916,MAPC,
MDOT,5439581,Boston,09/21/2024,7:33 PM,,Local,,,42.2863,-71.0895,MAPC,
MDOT,5443926,Weymouth,09/21/2024,7:35 PM,,Local,,,42.1724,-70.9554,MAPC,
MDOT,5456351,Danvers,09/21/2024,7:37 PM,,State,,,42.5599,-70.9755,MAPC,
MDOT,5470815,Medford,09/21/2024,7:37 PM,,Local,,,42.4039,-71.1074,MAPC,
MDOT,5456334,Medford,09/21/2024,7:40 PM,,State,,,42.4299,-71.1025,MAPC,
MDOT,5442673,Quincy,09/21/2024,7:45 PM,,Local,,,42.2468,-70.9828,MAPC,
MDOT,5443675,Boston,09/21/2024,7:55 PM,,State,,,42.3467,-71.0377,MAPC,1
MDOT,5442242,Newton,09/21/2024,8:00 PM,,Local,,,42.3276,-71.2528,MAPC,
MDOT,5443276,Hingham,09/21/2024,8:00 PM,,Local,,,,,MAPC,
MDOT,5445332,Watertown,09/21/2024,8:00 PM,2,Local,,,42.3681,-71.1782,MAPC,
MDOT,5439934,Boston,09/21/2024,8:04 PM,,Local,,,42.3635,-71.0583,MAPC,
MDOT,5456311,Peabody,09/21/2024,8:04 PM,,State,,,42.5274,-70.9940,MAPC,
MDOT,5458847,Stoneham,09/21/2024,8:08 PM,2,State,,,42.4720,-71.1094,MAPC,1
MDOT,5439580,Westwood,09/21/2024,8:14 PM,,Local,,,42.1984,-71.1573,MAPC,
MDOT,5442963,Waltham,09/21/2024,8:27 PM,2,Local,1,,42.3762,-71.2470,MAPC,
MDOT,5439832,Framingham,09/21/2024,8:29 PM,,Local,,,42.3000,-71.4374,MAPC,
MDOT,5456529,Revere,09/21/2024,8:35 PM,,State,,,42.4328,-71.0175,MAPC,
MDOT,5439602,Boston,09/21/2024,8:43 PM,,Local,,,42.3019,-71.0513,MAPC,
MDOT,5442470,Boston,09/21/2024,8:45 PM,,State,,,,,MAPC,
MDOT,5442530,Watertown,09/21/2024,8:50 PM,,State,,,42.3617,-71.1472,MAPC,
MDOT,5496615,Lynn,09/21/2024,8:52 PM,,Local,,,42.4632,-70.9647,MAPC,
MDOT,5439785,Newton,09/21/2024,8:53 PM,,State,,,42.3204,-71.1751,MAPC,
MDOT,5463454,Needham,09/21/2024,8:55 PM,,State,,,42.2997,-71.2225,MAPC,1
MDOT,5441179,Cambridge,09/21/2024,9:03 PM,,Local,,,42.3724,-71.1076,MAPC,
MDOT,5439594,Milton,09/21/2024,9:11 PM,2,Local,,,42.2485,-71.0691,MAPC,
MDOT,5442622,Foxborough,09/21/2024,9:13 PM,,State,,,42.0283,-71.2600,MAPC,1
MDOT,5441662,Hudson,09/21/2024,9:22 PM,2,Local,,,42.3916,-71.5614,MAPC,
MDOT,5439597,Weston,09/21/2024,9:30 PM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5442662,Quincy,09/21/2024,9:32 PM,,Local,,,42.2462,-71.0006,MAPC,
MDOT,5496565,Lynn,09/21/2024,9:42 PM,2,Local,,,42.4715,-70.9547,MAPC,
MDOT,5439591,Milton,09/21/2024,9:45 PM,,Local,,,42.2625,-71.0899,MAPC,
MDOT,5488128,Cohasset,09/21/2024,9:45 PM,,Local,,,42.2445,-70.8358,MAPC,
MDOT,5440910,Chelsea,09/21/2024,9:56 PM,,Local,,,42.3878,-71.0387,MAPC,
MDOT,5439603,Braintree,09/21/2024,10:15 PM,,Local,1,,42.2218,-71.0043,MAPC,
MDOT,5439713,Salem,09/21/2024,10:17 PM,,Local,,,42.5033,-70.9003,MAPC,
MDOT,5456378,Saugus,09/21/2024,10:18 PM,,State,,,42.4977,-71.0156,MAPC,
MDOT,5459861,Newton,09/21/2024,10:25 PM,2,State,,,42.3260,-71.2502,MAPC,1
MDOT,5441998,Dedham,09/21/2024,10:37 PM,,Local,,,42.2471,-71.1540,MAPC,
MDOT,5458690,Saugus,09/21/2024,10:41 PM,,State,,,42.5018,-71.0147,MAPC,
MDOT,5456312,Waltham,09/21/2024,10:45 PM,2,State,,,42.3898,-71.2619,MAPC,1
MDOT,5455642,Malden,09/21/2024,10:46 PM,,Local,,,42.4289,-71.0453,MAPC,
MDOT,5462165,Bellingham,09/21/2024,10:47 PM,,Local,,,42.0579,-71.4775,MAPC,
MDOT,5456396,Everett,09/21/2024,10:49 PM,,State,,,42.3950,-71.0666,MAPC,
MDOT,5441479,Saugus,09/21/2024,10:55 PM,,Local,,,42.4707,-71.0393,MAPC,
MDOT,5442679,Quincy,09/21/2024,10:57 PM,2,Local,,,42.2472,-71.0332,MAPC,
MDOT,5463386,Somerville,09/21/2024,10:57 PM,2,State,,,42.4178,-71.1272,MAPC,
MDOT,5439600,Boston,09/21/2024,11:00 PM,,Local,,,42.3840,-71.0144,MAPC,
MDOT,5460849,Randolph,09/21/2024,11:00 PM,,Local,,,42.1675,-71.0630,MAPC,
MDOT,5441537,Boston,09/21/2024,11:03 PM,,State,,,,,MAPC,1
MDOT,5445669,Boston,09/21/2024,11:19 PM,,State,,,42.2353,-71.1251,MAPC,
MDOT,5440896,Chelsea,09/21/2024,11:23 PM,,Local,,,42.3923,-71.0349,MAPC,
MDOT,5439601,Braintree,09/21/2024,11:51 PM,,Local,,,42.2204,-71.0279,MAPC,
MDOT,5455639,Malden,09/21/2024,11:51 PM,,Local,,,42.4193,-71.0558,MAPC,
MDOT,5442688,Boston,09/22/2024,12:02 AM,,State,,,,,MAPC,1
MDOT,5456307,Revere,09/22/2024,12:06 AM,,State,,,42.4292,-71.0181,MAPC,
MDOT,5441670,Hudson,09/22/2024,12:35 AM,2,Local,,,42.3954,-71.5716,MAPC,
MDOT,5445801,Boston,09/22/2024,12:35 AM,,State,,,,,MAPC,
MDOT,5442267,Peabody,09/22/2024,12:36 AM,,Local,,,42.5278,-70.9185,MAPC,
MDOT,5449876,Boston,09/22/2024,12:38 AM,2,State,,,42.3595,-71.1175,MAPC,
MDOT,5442671,Quincy,09/22/2024,1:06 AM,,Local,,,42.2360,-71.0019,MAPC,
MDOT,5439604,Boston,09/22/2024,1:11 AM,,Local,,,42.3897,-70.9988,MAPC,
MDOT,5440880,Arlington,09/22/2024,1:19 AM,,Local,,,42.4113,-71.1422,MAPC,
MDOT,5441565,Boston,09/22/2024,1:45 AM,,State,,,,,MAPC,1
MDOT,5442957,Waltham,09/22/2024,1:52 AM,,Local,,,42.3815,-71.2364,MAPC,
MDOT,5442435,Boston,09/22/2024,1:54 AM,,State,,,,,MAPC,1
MDOT,5439845,Framingham,09/22/2024,2:11 AM,,Local,,,42.3244,-71.4022,MAPC,
MDOT,5496556,Lynn,09/22/2024,2:15 AM,,Local,,,42.4669,-70.9634,MAPC,
MDOT,5442455,Boston,09/22/2024,2:16 AM,,State,,,42.3580,-71.0513,MAPC,1
MDOT,5496622,Lynn,09/22/2024,2:32 AM,,Local,,,42.4778,-70.9503,MAPC,
MDOT,5443664,Boston,09/22/2024,2:43 AM,,State,,,,,MAPC,1
MDOT,5439937,Boston,09/22/2024,2:48 AM,,Local,,,42.3421,-71.0858,MAPC,
MDOT,5441545,Boston,09/22/2024,2:50 AM,,State,,,,,MAPC,1
MDOT,5439605,Boston,09/22/2024,3:05 AM,,Local,,,42.3541,-71.0540,MAPC,
MDOT,5439936,Boston,09/22/2024,3:11 AM,2,Local,,,42.3495,-71.0722,MAPC,
MDOT,5441122,Marlborough,09/22/2024,3:12 AM,,Local,,,42.3528,-71.5627,MAPC,
MDOT,5445667,Milton,09/22/2024,3:30 AM,2,State,,,,,MAPC,1
MDOT,5447494,Littleton,09/22/2024,3:32 AM,2,Local,,,42.5652,-71.5011,MAPC,
MDOT,5441553,Westwood,09/22/2024,3:35 AM,,State,,,42.2236,-71.1722,MAPC,
MDOT,5439745,Braintree,09/22/2024,4:26 AM,,State,,,42.2058,-70.9928,MAPC,
MDOT,5471911,Wilmington,09/22/2024,4:57 AM,,Local,,,42.5662,-71.1836,MAPC,
MDOT,5440617,Weston,09/22/2024,5:13 AM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5442269,Peabody,09/22/2024,5:19 AM,,Local,,,42.5175,-70.9519,MAPC,
MDOT,5455645,Malden,09/22/2024,5:51 AM,,Local,,,42.4271,-71.0762,MAPC,
MDOT,5456315,Burlington,09/22/2024,7:01 AM,,State,,,42.4762,-71.2202,MAPC,1
MDOT,5447936,Milford,09/22/2024,8:37 AM,,Local,,,42.1464,-71.5118,MAPC,
MDOT,5469173,Lexington,09/22/2024,8:50 AM,,State,,,42.4452,-71.2569,MAPC,
MDOT,5443928,Weymouth,09/22/2024,9:18 AM,,Local,,,42.2057,-70.9545,MAPC,
MDOT,5444665,Rockport,09/22/2024,9:59 AM,2,Local,,,42.6575,-70.6263,MAPC,
MDOT,5455637,Malden,09/22/2024,10:16 AM,,Local,,,42.4299,-71.0445,MAPC,
MDOT,5443917,Weymouth,09/22/2024,10:21 AM,,Local,,,42.2038,-70.9439,MAPC,
